DataKey,true_totalSeedNum,predicted_totalSeedNum,predicted_std_totalSeedNum
202404301146_65,2282.0,2875.5144,15.8453455
202404301146_65,2282.0,2295.431,14.97672
202404301146_65,2282.0,2754.3652,15.787138
202404301146_65,2282.0,2325.1304,14.783684
202404301146_65,2282.0,2037.8499,14.610563
202404301146_66,2572.0,2734.406,15.990231
202404301146_66,2572.0,2594.3284,15.467336
202404301146_66,2572.0,2816.6887,16.136463
202404301146_66,2572.0,2732.0127,15.735023
202404301146_66,2572.0,2784.6917,16.065958
202404301146_66,2572.0,2634.4214,15.541244
202404301146_66,2572.0,2458.9812,15.366618
202404301146_66,2572.0,2694.1167,15.667161
202404301146_66,2572.0,2854.5332,16.068537
202404301146_66,2572.0,2240.6472,15.093708
202404301146_66,2572.0,2468.0598,15.069761
202404301146_66,2572.0,2605.2917,15.545631
202404301146_66,2572.0,2727.6387,15.699291
202404301146_66,2572.0,2854.9956,16.07059
202404301146_66,2572.0,2569.651,15.30085
202404301146_66,2572.0,2715.755,15.335787
202404301146_66,2572.0,2538.0195,15.58635
202404301146_66,2572.0,2719.0603,15.866451
202404301146_66,2572.0,2344.2017,15.313974
202404301146_66,2572.0,2249.4517,15.308965
202404301146_67,2033.0,2008.9866,14.284489
202404301146_67,2033.0,1949.6953,13.772587
202404301146_67,2033.0,2012.7612,14.56495
202404301146_67,2033.0,1992.2491,14.173427
202404301146_67,2033.0,1962.81,14.12458
202404301146_67,2033.0,1936.1001,13.625031
202404301146_67,2033.0,1723.416,13.165732
202404301146_67,2033.0,1993.2826,14.058666
202404301146_67,2033.0,2533.0056,15.544249
202404301146_67,2033.0,2145.2903,14.858551
202404301146_67,2033.0,1744.7291,13.339369
202404301146_67,2033.0,1804.0734,13.243275
202404301146_67,2033.0,1813.636,13.683506
202404301146_67,2033.0,2037.8608,14.428057
202404301146_67,2033.0,1718.4102,13.390373
202404301146_67,2033.0,1669.8938,13.121112
202404301146_67,2033.0,1852.8862,13.467313
202404301146_67,2033.0,1809.0859,13.343488
202404301146_67,2033.0,1965.9045,13.871057
202404301146_67,2033.0,2510.3062,16.040977
202404301146_68,1332.0,1545.6586,13.250462
202404301146_68,1332.0,1278.9479,13.009751
202404301146_68,1332.0,1815.0394,13.829749
202404301146_68,1332.0,1472.3309,13.281365
202404301146_68,1332.0,1638.6188,13.422055
202404301146_68,1332.0,1366.3701,13.031857
202404301146_68,1332.0,1262.4508,13.216597
202404301146_68,1332.0,1314.2787,13.045674
202404301146_68,1332.0,1343.1289,13.005781
202404301146_68,1332.0,1613.6077,13.380082
202404301146_68,1332.0,1254.532,13.299705
202404301146_68,1332.0,1230.6165,13.162688
202404301146_68,1332.0,1272.039,13.370553
202404301146_68,1332.0,1288.0859,13.106887
202404301146_68,1332.0,1238.5316,13.418411
202404301146_68,1332.0,1222.9703,13.314893
202404301146_68,1332.0,1223.8778,13.261664
202404301146_68,1332.0,1246.6942,13.147358
202404301146_68,1332.0,1223.2888,13.373815
202404301146_68,1332.0,1556.9363,13.356117
202404301146_69,1027.0,1642.0507,13.098987
202404301146_69,1027.0,1569.9517,12.9236555
202404301146_69,1027.0,1705.2004,13.28227
202404301146_69,1027.0,1549.918,13.101831
202404301146_69,1027.0,1635.3242,13.171813
202404301146_69,1027.0,1849.2983,13.175676
202404301146_69,1027.0,1429.7,12.838195
202404301146_69,1027.0,1556.3157,13.017114
202404301146_69,1027.0,1693.3667,13.121632
202404301146_69,1027.0,1779.6771,13.577732
202404301146_69,1027.0,1435.4358,13.1507435
202404301146_69,1027.0,1440.2395,12.952565
202404301146_69,1027.0,1462.3003,13.360939
202404301146_69,1027.0,1528.3289,13.207301
202404301146_69,1027.0,1452.5374,13.269522
202404301146_69,1027.0,1474.2938,13.055883
202404301146_69,1027.0,1352.2064,12.881288
202404301146_69,1027.0,1469.4839,13.085941
202404301146_69,1027.0,1638.8636,13.038964
202404301146_69,1027.0,1884.5238,14.062739
202404301146_7,4707.0,4347.735,18.398714
202404301146_7,4707.0,4799.314,19.611652
202404301146_7,4707.0,4296.468,18.436047
202404301146_7,4707.0,4626.9854,19.236221
202404301146_7,4707.0,4336.868,18.400585
202404301146_7,4707.0,4572.4873,19.041376
202404301146_7,4707.0,4729.8774,19.53081
202404301146_7,4707.0,4768.586,19.562649
202404301146_7,4707.0,3845.2202,17.24928
202404301146_7,4707.0,4292.0103,19.064747
202404301146_7,4707.0,5231.385,21.363358
202404301146_7,4707.0,5023.5596,20.390594
202404301146_7,4707.0,5225.6934,21.311197
202404301146_7,4707.0,5054.741,20.614134
202404301146_7,4707.0,5207.6885,21.233162
202404301146_7,4707.0,5034.418,20.417965
202404301146_7,4707.0,5110.4873,20.740509
202404301146_7,4707.0,5051.4243,20.522911
202404301146_7,4707.0,4758.8486,19.56723
202404301146_7,4707.0,4970.635,20.87383
202404301146_70,1472.0,1654.7678,13.054913
202404301146_70,1472.0,1600.1451,12.655427
202404301146_70,1472.0,1623.7646,13.295083
202404301146_70,1472.0,1649.361,12.964247
202404301146_70,1472.0,1617.412,13.157474
202404301146_70,1472.0,1983.9918,13.727037
202404301146_70,1472.0,1634.2664,12.731516
202404301146_70,1472.0,1595.6051,12.787061
202404301146_70,1472.0,1702.6196,13.030304
202404301146_70,1472.0,2060.5261,14.386618
202404301146_70,1472.0,1625.5244,13.081602
202404301146_70,1472.0,1783.7355,13.024542
202404301146_70,1472.0,1705.586,13.323781
202404301146_70,1472.0,1809.0892,13.366167
202404301146_70,1472.0,1615.0524,13.169949
202404301146_70,1472.0,1836.7244,13.010859
202404301146_70,1472.0,1746.2354,13.053437
202404301146_70,1472.0,1744.5901,13.065509
202404301146_70,1472.0,1653.5471,12.886131
202404301146_70,1472.0,2005.5408,14.206979
202404301146_71,3083.0,2602.8083,15.297965
202404301146_71,3083.0,3328.6406,16.217009
202404301146_71,3083.0,2359.4038,15.185662
202404301146_71,3083.0,3048.445,16.125399
202404301146_71,3083.0,2506.6277,15.256719
202404301146_71,3083.0,3239.6865,16.128305
202404301146_71,3083.0,2754.9841,15.595729
202404301146_71,3083.0,3226.9678,16.234177
202404301146_71,3083.0,3027.8135,15.762447
202404301146_71,3083.0,3231.222,16.767544
202404301146_71,3083.0,3123.904,16.140345
202404301146_71,3083.0,2916.8652,15.442977
202404301146_71,3083.0,3015.1416,16.21506
202404301146_71,3083.0,2884.992,15.787711
202404301146_71,3083.0,3084.3604,16.1343
202404301146_71,3083.0,2747.5618,15.308754
202404301146_71,3083.0,2856.5933,15.500546
202404301146_71,3083.0,2908.468,15.607357
202404301146_71,3083.0,3263.3235,16.420507
202404301146_71,3083.0,2774.788,16.16128
202404301146_72,4593.0,3835.4941,18.0045
202404301146_72,4593.0,4418.5986,18.46959
202404301146_72,4593.0,4076.631,18.687271
202404301146_72,4593.0,4812.528,19.788818
202404301146_72,4593.0,4004.486,18.39908
202404301146_72,4593.0,4570.6455,19.024687
202404301146_72,4593.0,4357.742,18.253576
202404301146_72,4593.0,4644.127,19.093605
202404301146_72,4593.0,3235.2437,16.501091
202404301146_72,4593.0,4502.392,19.66371
202404301146_72,4593.0,4082.995,17.77373
202404301146_72,4593.0,4232.63,18.020048
202404301146_72,4593.0,4197.673,18.122437
202404301146_72,4593.0,4292.7275,18.30784
202404301146_72,4593.0,4155.941,17.898607
202404301146_72,4593.0,4217.371,18.11545
202404301146_72,4593.0,3937.9949,17.53649
202404301146_72,4593.0,4291.994,18.224798
202404301146_72,4593.0,3664.0376,16.930311
202404301146_72,4593.0,4009.2622,18.10415
202404301146_73,2806.0,2794.6008,15.648548
202404301146_73,2806.0,2690.7373,15.163586
202404301146_73,2806.0,2615.5537,15.536423
202404301146_73,2806.0,2812.4265,15.614366
202404301146_73,2806.0,2716.6409,15.646008
202404301146_73,2806.0,2916.0137,15.583757
202404301146_73,2806.0,2905.74,15.683943
202404301146_73,2806.0,2713.565,15.307166
202404301146_73,2806.0,2567.5725,15.106773
202404301146_73,2806.0,2751.094,15.911572
202404301146_73,2806.0,2304.1235,15.109781
202404301146_73,2806.0,2526.5735,15.178828
202404301146_73,2806.0,2392.714,15.477428
202404301146_73,2806.0,2901.5908,16.073856
202404301146_73,2806.0,2364.8616,15.340786
202404301146_73,2806.0,2432.746,14.994098
202404301146_73,2806.0,2603.4587,15.190174
202404301146_73,2806.0,2619.718,15.449138
202404301146_73,2806.0,2330.0588,15.012538
202404301146_73,2806.0,2325.3115,15.5667715
202404301146_74,1995.0,2108.7646,14.773103
202404301146_74,1995.0,1642.0269,13.314283
202404301146_74,1995.0,2171.9246,14.956401
202404301146_74,1995.0,1842.5449,13.852645
202404301146_74,1995.0,2134.6467,14.821453
202404301146_74,1995.0,1790.2059,13.314316
202404301146_74,1995.0,1749.5564,13.565242
202404301146_74,1995.0,1703.1691,13.470142
202404301146_74,1995.0,2675.7312,15.963265
202404301146_74,1995.0,2004.9509,15.056441
202404301146_74,1995.0,1577.6777,13.228633
202404301146_74,1995.0,1596.973,12.968123
202404301146_74,1995.0,1930.1794,13.862189
202404301146_74,1995.0,1724.7605,13.322098
202404301146_74,1995.0,1700.2559,13.293517
202404301146_74,1995.0,1481.3837,12.957572
202404301146_74,1995.0,1543.7372,13.027635
202404301146_74,1995.0,1637.5913,13.101269
202404301146_74,1995.0,1641.7982,13.247801
202404301146_74,1995.0,1454.9261,13.498704
202404301146_75,1504.0,1402.4988,12.878159
202404301146_75,1504.0,1415.7805,12.719905
202404301146_75,1504.0,1618.32,13.198946
202404301146_75,1504.0,1545.0573,13.020512
202404301146_75,1504.0,1478.6798,13.027954
202404301146_75,1504.0,1442.6769,12.780182
202404301146_75,1504.0,1403.4941,12.748368
202404301146_75,1504.0,1426.8041,12.800778
202404301146_75,1504.0,1940.8148,13.715842
202404301146_75,1504.0,1735.6707,13.347544
202404301146_75,1504.0,1294.8882,13.167239
202404301146_75,1504.0,1480.9379,13.010958
202404301146_75,1504.0,1584.0411,13.201565
202404301146_75,1504.0,1994.877,14.040607
202404301146_75,1504.0,1394.5984,13.091917
202404301146_75,1504.0,1402.052,12.955126
202404301146_75,1504.0,1440.0493,12.899004
202404301146_75,1504.0,1655.2207,13.178163
202404301146_75,1504.0,1990.8948,14.0841
202404301146_75,1504.0,1925.1198,13.954544
202404301146_76,764.0,1388.1868,12.979478
202404301146_76,764.0,1205.1346,13.3619175
202404301146_76,764.0,1415.4243,13.268667
202404301146_76,764.0,1235.1304,13.51504
202404301146_76,764.0,1396.2205,13.118269
202404301146_76,764.0,1312.47,12.710402
202404301146_76,764.0,1243.6627,13.03806
202404301146_76,764.0,1212.2245,13.5143795
202404301146_76,764.0,1268.4257,13.180637
202404301146_76,764.0,1301.0298,13.453959
202404301146_76,764.0,1569.1469,13.150567
202404301146_76,764.0,1214.9506,13.23459
202404301146_76,764.0,1459.4885,13.239537
202404301146_76,764.0,1237.1702,13.328391
202404301146_76,764.0,1487.7134,13.176073
202404301146_76,764.0,1291.0906,12.94232
202404301146_76,764.0,1217.432,13.278999
202404301146_76,764.0,1214.8613,13.397885
202404301146_76,764.0,1262.5101,12.9869795
202404301146_76,764.0,1352.9296,13.240251
202404301146_77,2182.0,2178.202,13.958017
202404301146_77,2182.0,2422.2422,14.029974
202404301146_77,2182.0,1853.0201,12.872933
202404301146_77,2182.0,1983.4509,13.292069
202404301146_77,2182.0,1950.0844,13.155331
202404301146_77,2182.0,2656.8298,14.8193445
202404301146_77,2182.0,2168.6663,13.94192
202404301146_77,2182.0,2144.8125,13.660358
202404301146_77,2182.0,2130.7485,14.172146
202404301146_77,2182.0,2384.9766,14.652708
202404301146_77,2182.0,2849.104,16.030413
202404301146_77,2182.0,2417.131,15.233979
202404301146_77,2182.0,2291.3325,15.3335495
202404301146_77,2182.0,2175.808,14.706098
202404301146_77,2182.0,2531.4902,15.56848
202404301146_77,2182.0,2584.6675,15.3501005
202404301146_77,2182.0,2712.9526,15.607885
202404301146_77,2182.0,2243.2769,14.917893
202404301146_77,2182.0,2137.2913,14.208062
202404301146_77,2182.0,1771.6085,13.219672
202404301146_78,3749.0,3584.3313,17.001987
202404301146_78,3749.0,4115.345,17.675327
202404301146_78,3749.0,3739.557,17.601706
202404301146_78,3749.0,4426.8774,18.80752
202404301146_78,3749.0,3664.3384,17.28494
202404301146_78,3749.0,4244.834,18.23023
202404301146_78,3749.0,3826.1572,17.29128
202404301146_78,3749.0,4230.6626,18.101454
202404301146_78,3749.0,3146.0947,16.57618
202404301146_78,3749.0,4083.2642,18.198858
202404301146_78,3749.0,3389.973,16.67298
202404301146_78,3749.0,4260.645,17.874521
202404301146_78,3749.0,3608.0007,17.22984
202404301146_78,3749.0,4276.201,18.26506
202404301146_78,3749.0,3465.5679,16.845102
202404301146_78,3749.0,4186.9365,17.8204
202404301146_78,3749.0,4241.5874,18.14382
202404301146_78,3749.0,4319.788,18.159056
202404301146_78,3749.0,3346.9746,16.822706
202404301146_78,3749.0,4414.7173,18.898758
202404301146_79,2465.0,2036.2437,14.180335
202404301146_79,2465.0,1797.2145,13.259113
202404301146_79,2465.0,2037.6309,14.401363
202404301146_79,2465.0,1711.1906,13.44051
202404301146_79,2465.0,1983.3774,14.008202
202404301146_79,2465.0,1582.0963,13.174804
202404301146_79,2465.0,1865.342,13.384197
202404301146_79,2465.0,1701.9388,13.234184
202404301146_79,2465.0,2234.86,14.702393
202404301146_79,2465.0,2233.0718,15.094255
202404301146_79,2465.0,2002.3339,14.202084
202404301146_79,2465.0,2060.7825,14.035152
202404301146_79,2465.0,1972.2161,13.974804
202404301146_79,2465.0,2236.7695,14.586343
202404301146_79,2465.0,1956.2185,13.90539
202404301146_79,2465.0,2009.8068,13.79326
202404301146_79,2465.0,2052.848,13.977799
202404301146_79,2465.0,2107.8174,14.191902
202404301146_79,2465.0,2016.9572,14.129841
202404301146_79,2465.0,1876.8818,13.904147
202404301146_8,3855.0,3463.707,16.86224
202404301146_8,3855.0,3371.8032,16.473759
202404301146_8,3855.0,3702.0334,17.24687
202404301146_8,3855.0,3572.204,16.643406
202404301146_8,3855.0,3603.824,17.093367
202404301146_8,3855.0,3466.6663,16.457687
202404301146_8,3855.0,3347.3333,16.284487
202404301146_8,3855.0,3515.632,16.613354
202404301146_8,3855.0,3634.6946,17.075977
202404301146_8,3855.0,2741.4185,15.845398
202404301146_8,3855.0,3611.1675,17.181164
202404301146_8,3855.0,3380.5386,16.42032
202404301146_8,3855.0,3849.7275,17.451624
202404301146_8,3855.0,3548.9412,16.612915
202404301146_8,3855.0,3732.0254,17.312653
202404301146_8,3855.0,3427.8718,16.45718
202404301146_8,3855.0,3172.0618,16.012285
202404301146_8,3855.0,3495.0579,16.582014
202404301146_8,3855.0,3543.5618,16.81161
202404301146_8,3855.0,2906.7573,15.8294115
202404301146_80,2696.0,2315.2847,15.06202
202404301146_80,2696.0,2315.1392,14.865024
202404301146_80,2696.0,2398.609,15.212278
202404301146_80,2696.0,2363.0227,14.908848
202404301146_80,2696.0,2330.0696,15.091859
202404301146_80,2696.0,2365.007,14.742653
202404301146_80,2696.0,2249.007,14.443314
202404301146_80,2696.0,2333.9827,14.897722
202404301146_80,2696.0,2541.7344,15.22639
202404301146_80,2696.0,2818.059,16.180761
202404301146_80,2696.0,2389.9087,15.230177
202404301146_80,2696.0,2710.0745,15.279958
202404301146_80,2696.0,2492.607,15.287628
202404301146_80,2696.0,2554.1511,14.909494
202404301146_80,2696.0,2388.842,15.168518
202404301146_80,2696.0,2581.9995,15.036133
202404301146_80,2696.0,2833.157,15.622218
202404301146_80,2696.0,2631.3323,15.094846
202404301146_80,2696.0,2535.3184,15.088368
202404301146_80,2696.0,2912.8794,15.973838
202404301146_81,1847.0,1663.7896,13.147179
202404301146_81,1847.0,1443.8838,12.80555
202404301146_81,1847.0,1695.097,13.480985
202404301146_81,1847.0,1435.8894,13.016902
202404301146_81,1847.0,1647.6973,13.256926
202404301146_81,1847.0,1423.5752,12.932107
202404301146_81,1847.0,1541.7728,12.826294
202404301146_81,1847.0,1436.8381,12.902074
202404301146_81,1847.0,1677.9393,13.168737
202404301146_81,1847.0,1677.5032,13.275613
202404301146_81,1847.0,1399.4645,13.043977
202404301146_81,1847.0,1339.9448,12.877298
202404301146_81,1847.0,1424.5961,13.236025
202404301146_81,1847.0,1321.9329,13.079778
202404301146_81,1847.0,1410.8369,13.129615
202404301146_81,1847.0,1482.2687,12.802024
202404301146_81,1847.0,1351.8477,12.932576
202404301146_81,1847.0,1338.148,12.959571
202404301146_81,1847.0,1423.7023,13.102318
202404301146_81,1847.0,1455.792,13.214397
202404301146_82,3332.0,2796.253,15.286645
202404301146_82,3332.0,2785.899,15.51693
202404301146_82,3332.0,2903.0547,15.252317
202404301146_82,3332.0,2923.485,15.681788
202404301146_82,3332.0,2810.949,15.231503
202404301146_82,3332.0,2903.6477,15.549953
202404301146_82,3332.0,3119.2869,16.111229
202404301146_82,3332.0,2795.784,15.555728
202404301146_82,3332.0,2987.761,15.484319
202404301146_82,3332.0,3200.985,17.165546
202404301146_82,3332.0,3431.5803,16.605114
202404301146_82,3332.0,2723.2344,15.260895
202404301146_82,3332.0,3434.999,16.598318
202404301146_82,3332.0,2814.0837,15.34215
202404301146_82,3332.0,3446.419,16.663565
202404301146_82,3332.0,2820.0208,15.33137
202404301146_82,3332.0,2912.027,15.521218
202404301146_82,3332.0,2752.5012,15.311962
202404301146_82,3332.0,2584.8467,15.042885
202404301146_82,3332.0,2633.9927,16.274616
202404301146_83,3251.0,2824.1013,15.454618
202404301146_83,3251.0,2657.9927,14.775883
202404301146_83,3251.0,2798.0305,15.624264
202404301146_83,3251.0,2671.659,15.047468
202404301146_83,3251.0,2787.993,15.499774
202404301146_83,3251.0,2535.5579,14.689621
202404301146_83,3251.0,2571.1208,14.7835045
202404301146_83,3251.0,2665.1592,14.929852
202404301146_83,3251.0,2556.2336,14.770071
202404301146_83,3251.0,2824.3904,15.909661
202404301146_83,3251.0,2940.239,15.6568365
202404301146_83,3251.0,3087.3728,15.614909
202404301146_83,3251.0,2996.792,15.839752
202404301146_83,3251.0,3142.212,15.7355585
202404301146_83,3251.0,2974.8638,15.767761
202404301146_83,3251.0,3096.9417,15.640839
202404301146_83,3251.0,3174.081,15.670807
202404301146_83,3251.0,3112.2896,15.673113
202404301146_83,3251.0,2948.8052,15.678273
202404301146_83,3251.0,3587.7627,17.284515
202404301146_84,3399.0,2975.8052,15.535609
202404301146_84,3399.0,2973.2344,15.3995695
202404301146_84,3399.0,3031.7124,15.512895
202404301146_84,3399.0,3074.606,15.573647
202404301146_84,3399.0,3068.4966,15.626499
202404301146_84,3399.0,2980.6418,15.372775
202404301146_84,3399.0,2917.6,15.228049
202404301146_84,3399.0,3047.4727,15.527995
202404301146_84,3399.0,2362.31,14.361076
202404301146_84,3399.0,2815.0745,15.991202
202404301146_84,3399.0,2866.562,14.9795685
202404301146_84,3399.0,2957.0771,14.76586
202404301146_84,3399.0,2860.5107,15.0445385
202404301146_84,3399.0,2949.0366,14.742411
202404301146_84,3399.0,2852.8145,14.93207
202404301146_84,3399.0,2745.931,14.418479
202404301146_84,3399.0,2984.941,15.019222
202404301146_84,3399.0,2948.6736,14.700528
202404301146_84,3399.0,2200.1997,14.155883
202404301146_84,3399.0,3041.002,16.024916
202404301146_85,5423.0,5304.9316,22.549883
202404301146_85,5423.0,5699.314,24.137337
202404301146_85,5423.0,5167.218,22.209389
202404301146_85,5423.0,5728.2925,24.657396
202404301146_85,5423.0,5243.3774,22.333977
202404301146_85,5423.0,5656.002,23.803213
202404301146_85,5423.0,5874.1475,24.846369
202404301146_85,5423.0,5715.6245,24.305819
202404301146_85,5423.0,5068.3965,21.614443
202404301146_85,5423.0,5117.013,22.456726
202404301146_85,5423.0,5134.731,22.144253
202404301146_85,5423.0,5256.949,22.444426
202404301146_85,5423.0,5126.8687,22.03894
202404301146_85,5423.0,5327.426,22.590364
202404301146_85,5423.0,5057.6743,21.753975
202404301146_85,5423.0,5039.7617,21.032015
202404301146_85,5423.0,4804.6167,20.556446
202404301146_85,5423.0,5412.2246,23.003521
202404301146_85,5423.0,5619.274,24.036346
202404301146_85,5423.0,4847.25,21.516386
202404301146_86,3393.0,3441.2207,17.223839
202404301146_86,3393.0,3031.027,16.43585
202404301146_86,3393.0,3620.4226,17.527685
202404301146_86,3393.0,3098.0457,16.444473
202404301146_86,3393.0,3642.4036,17.686085
202404301146_86,3393.0,2770.8345,15.780388
202404301146_86,3393.0,2701.0857,15.355492
202404301146_86,3393.0,3057.9102,16.473814
202404301146_86,3393.0,3074.2432,16.470339
202404301146_86,3393.0,3207.4868,17.400036
202404301146_86,3393.0,3008.8406,16.29005
202404301146_86,3393.0,2756.1565,15.397564
202404301146_86,3393.0,3249.6677,16.870161
202404301146_86,3393.0,2632.8154,15.212422
202404301146_86,3393.0,3054.499,16.312752
202404301146_86,3393.0,2689.7607,15.293488
202404301146_86,3393.0,2458.2202,14.769124
202404301146_86,3393.0,2698.4138,15.2842245
202404301146_86,3393.0,2774.852,15.756228
202404301146_86,3393.0,3037.5925,16.759083
202404301146_87,3945.0,4092.9175,18.45784
202404301146_87,3945.0,3566.007,17.243664
202404301146_87,3945.0,4059.6892,18.51694
202404301146_87,3945.0,3451.3555,17.024202
202404301146_87,3945.0,4100.8247,18.508213
202404301146_87,3945.0,3528.2537,16.999653
202404301146_87,3945.0,3658.6143,17.5982
202404301146_87,3945.0,3487.9656,17.102226
202404301146_87,3945.0,3793.5244,17.87473
202404301146_87,3945.0,4764.3193,21.049627
202404301146_87,3945.0,3564.3047,17.248566
202404301146_87,3945.0,3886.1975,17.904032
202404301146_87,3945.0,3443.9082,17.081093
202404301146_87,3945.0,3582.2344,17.144869
202404301146_87,3945.0,3563.4463,17.257412
202404301146_87,3945.0,3720.9204,17.500391
202404301146_87,3945.0,3776.267,17.861584
202404301146_87,3945.0,3751.7324,17.567476
202404301146_87,3945.0,3553.3186,17.260323
202404301146_87,3945.0,4802.6045,21.071587
202404301146_88,3033.0,3117.1367,16.31267
202404301146_88,3033.0,3036.3853,15.78741
202404301146_88,3033.0,3332.7576,16.808899
202404301146_88,3033.0,3353.9485,16.778605
202404301146_88,3033.0,3132.2783,16.355762
202404301146_88,3033.0,3015.6055,15.941122
202404301146_88,3033.0,3084.4414,15.782238
202404301146_88,3033.0,3035.285,15.896322
202404301146_88,3033.0,3428.0676,16.696112
202404301146_88,3033.0,3652.848,17.905628
202404301146_88,3033.0,2798.228,16.02608
202404301146_88,3033.0,2942.108,15.906744
202404301146_88,3033.0,2937.4795,16.131727
202404301146_88,3033.0,3003.8103,15.887614
202404301146_88,3033.0,2920.4558,16.18579
202404301146_88,3033.0,2956.4548,15.837449
202404301146_88,3033.0,3057.3657,15.898266
202404301146_88,3033.0,2949.5867,15.854022
202404301146_88,3033.0,2784.8958,15.198013
202404301146_88,3033.0,3215.1367,16.770308
202404301146_89,4410.0,3996.6384,17.7149
202404301146_89,4410.0,3998.1475,17.719128
202404301146_89,4410.0,4225.8394,18.512428
202404301146_89,4410.0,4045.9685,17.84318
202404301146_89,4410.0,4117.9795,18.110476
202404301146_89,4410.0,3904.671,17.547153
202404301146_89,4410.0,4347.3125,18.637758
202404301146_89,4410.0,4007.5952,17.730267
202404301146_89,4410.0,4367.4067,18.910477
202404301146_89,4410.0,3881.7786,18.44011
202404301146_89,4410.0,3830.6365,18.079487
202404301146_89,4410.0,4178.7524,18.50074
202404301146_89,4410.0,4295.1836,19.433722
202404301146_89,4410.0,4640.7397,19.692896
202404301146_89,4410.0,4030.6145,18.68561
202404301146_89,4410.0,4336.221,18.860632
202404301146_89,4410.0,4408.057,19.248507
202404301146_89,4410.0,4416.7764,19.106703
202404301146_89,4410.0,3414.5828,16.391779
202404301146_89,4410.0,3855.294,18.308126
202404301146_9,2635.0,2681.7808,15.126354
202404301146_9,2635.0,2377.7212,14.364517
202404301146_9,2635.0,2726.4045,15.294978
202404301146_9,2635.0,2337.827,14.383476
202404301146_9,2635.0,2697.2646,15.179346
202404301146_9,2635.0,2382.9915,14.407491
202404301146_9,2635.0,2501.119,14.630814
202404301146_9,2635.0,2332.7195,14.378957
202404301146_9,2635.0,2284.309,14.705811
202404301146_9,2635.0,2493.7007,15.139664
202404301146_9,2635.0,2314.845,14.522879
202404301146_9,2635.0,2705.0952,15.007617
202404301146_9,2635.0,2410.065,14.659148
202404301146_9,2635.0,2646.1455,14.90653
202404301146_9,2635.0,2287.2383,14.470589
202404301146_9,2635.0,2630.4705,14.78183
202404301146_9,2635.0,2710.9146,15.069142
202404301146_9,2635.0,2666.8281,14.944197
202404301146_9,2635.0,2666.1443,14.571046
202404301146_9,2635.0,3205.562,16.627977
202404301146_90,3719.0,3587.2112,17.266201
202404301146_90,3719.0,2904.1187,15.68758
202404301146_90,3719.0,3682.2385,17.706692
202404301146_90,3719.0,3151.4165,16.292082
202404301146_90,3719.0,3599.0168,17.388124
202404301146_90,3719.0,3123.8455,16.203678
202404301146_90,3719.0,2820.5847,15.483021
202404301146_90,3719.0,3022.495,15.941149
202404301146_90,3719.0,3605.9136,17.095316
202404301146_90,3719.0,3018.0132,16.54119
202404301146_90,3719.0,3659.927,17.46588
202404301146_90,3719.0,2539.601,15.313248
202404301146_90,3719.0,3746.7124,17.83691
202404301146_90,3719.0,2950.6553,16.141294
202404301146_90,3719.0,3711.529,17.638496
202404301146_90,3719.0,2757.187,15.8529
202404301146_90,3719.0,2743.6897,15.758217
202404301146_90,3719.0,2678.0542,15.624301
202404301146_90,3719.0,3681.341,17.606405
202404301146_90,3719.0,2963.836,17.007345
202404301146_91,4778.0,6115.4873,27.096468
202404301146_91,4778.0,5349.3525,22.71744
202404301146_91,4778.0,5972.756,26.18135
202404301146_91,4778.0,5555.5415,23.66157
202404301146_91,4778.0,6129.782,27.234385
202404301146_91,4778.0,6142.734,27.107292
202404301146_91,4778.0,5801.3125,24.637083
202404301146_91,4778.0,5471.6772,23.26498
202404301146_91,4778.0,5512.863,23.168198
202404301146_91,4778.0,6632.057,32.380863
202404301146_91,4778.0,5474.0405,23.24731
202404301146_91,4778.0,5095.0073,21.342552
202404301146_91,4778.0,5712.672,24.32973
202404301146_91,4778.0,5334.411,22.48481
202404301146_91,4778.0,5590.7197,23.76492
202404301146_91,4778.0,4384.8164,18.579119
202404301146_91,4778.0,5190.7783,21.821636
202404301146_91,4778.0,5250.844,22.029432
202404301146_91,4778.0,5366.688,22.71782
202404301146_91,4778.0,7021.5156,34.85692
202404301146_92,2205.0,1927.0776,13.386681
202404301146_92,2205.0,2158.5054,14.239075
202404301146_92,2205.0,2015.1489,13.86145
202404301146_92,2205.0,2129.2715,14.235681
202404301146_92,2205.0,1917.018,13.361878
202404301146_92,2205.0,2164.7148,14.275906
202404301146_92,2205.0,2065.5986,14.014291
202404301146_92,2205.0,2143.7432,14.22447
202404301146_92,2205.0,1940.2876,13.406666
202404301146_92,2205.0,2449.8792,14.941703
202404301146_92,2205.0,1765.3369,12.927507
202404301146_92,2205.0,1986.8856,13.656591
202404301146_92,2205.0,1800.1971,13.107096
202404301146_92,2205.0,2009.686,13.877156
202404301146_92,2205.0,1761.4208,12.949314
202404301146_92,2205.0,1988.4258,13.700732
202404301146_92,2205.0,1890.8541,13.2842655
202404301146_92,2205.0,2003.0115,13.773185
202404301146_92,2205.0,2389.5415,14.75183
202404301146_92,2205.0,2055.4775,14.101535
202404301146_93,4194.0,3376.7207,17.06547
202404301146_93,4194.0,3933.3923,18.15644
202404301146_93,4194.0,3805.2102,18.062843
202404301146_93,4194.0,4259.7095,18.87738
202404301146_93,4194.0,3678.2576,17.759018
202404301146_93,4194.0,4093.2935,18.294718
202404301146_93,4194.0,4129.051,18.349384
202404301146_93,4194.0,4064.8418,18.363703
