true,predicted,predicted_std,lower_95CI,upper_95CI
252.0,292.5734,86.64458,122.750015,462.3968
252.0,291.48706,86.49601,121.95488,461.01923
252.0,292.01257,86.56818,122.33894,461.68622
252.0,288.35904,86.06604,119.6696,457.04846
252.0,292.0713,86.57292,122.38837,461.7542
390.0,287.4101,85.93231,118.98276,455.83743
390.0,289.98627,86.2851,120.86746,459.10507
390.0,284.2039,85.48643,116.65048,451.7573
390.0,289.29456,86.19076,120.36067,458.22845
390.0,286.19128,85.76341,118.094986,454.2876
390.0,289.19614,86.176384,120.29042,458.10187
390.0,291.68427,86.51313,122.11853,461.25
390.0,289.3559,86.19915,120.40556,458.3062
390.0,290.5788,86.365,121.30339,459.8542
390.0,290.62024,86.370056,121.33493,459.90555
390.0,301.06244,87.754036,129.06453,473.06036
390.0,302.66843,87.96086,130.26514,475.07172
390.0,298.89685,87.4705,127.454666,470.33905
390.0,302.16223,87.89399,129.89001,474.43445
390.0,300.22565,87.64464,128.44215,472.00916
390.0,302.2771,87.91004,129.97342,474.58078
390.0,300.4684,87.676025,128.6234,472.31342
390.0,302.56177,87.94665,130.18634,474.9372
390.0,296.17993,87.11145,125.44148,466.9184
390.0,298.82758,87.46032,127.40535,470.24982
330.0,293.9782,86.82817,123.795,464.16144
330.0,295.4043,87.01688,124.85121,465.9574
330.0,294.30496,86.86987,124.04001,464.56992
330.0,293.6649,86.784164,123.56792,463.76184
330.0,294.61426,86.91258,124.265594,464.96292
330.0,294.88623,86.947784,124.46857,465.3039
330.0,293.54224,86.769394,123.47423,463.61023
330.0,294.90576,86.95113,124.48154,465.33
330.0,294.496,86.89941,124.17316,464.81885
330.0,294.80695,86.93575,124.41287,465.20102
330.0,291.61655,86.5069,122.06302,461.17007
330.0,294.01898,86.83508,123.82222,464.21576
330.0,289.79968,86.257904,120.73419,458.86517
330.0,293.51453,86.766495,123.452194,463.57684
330.0,291.07767,86.433426,121.66815,460.48718
330.0,292.7691,86.66408,122.9075,462.6307
330.0,293.76294,86.80101,123.63295,463.89294
330.0,294.0383,86.83777,123.83627,464.24033
330.0,293.26596,86.73068,123.27382,463.25812
330.0,297.62015,87.30861,126.49527,468.74503
312.0,291.7945,86.53219,122.19141,461.39758
312.0,288.65344,86.10056,119.89633,457.41055
312.0,291.90555,86.54766,122.272125,461.53897
312.0,287.82568,85.98781,119.28958,456.3618
312.0,291.88724,86.54502,122.25899,461.5155
312.0,289.1626,86.17063,120.26816,458.05704
312.0,291.09457,86.43561,121.680786,460.50836
312.0,287.30188,85.91506,118.908356,455.6954
312.0,294.16495,86.85475,123.92963,464.40027
312.0,292.0584,86.56591,122.38922,461.7276
312.0,295.03375,86.97216,124.56831,465.4992
312.0,292.89743,86.68346,122.99785,462.797
312.0,294.8561,86.94741,124.43918,465.27304
312.0,292.83344,86.67321,122.95393,462.71295
312.0,294.8584,86.94894,124.43848,465.27832
312.0,290.22202,86.31559,121.04346,459.40057
312.0,293.83157,86.80937,123.685196,463.97797
312.0,293.06625,86.705864,123.12276,463.00977
312.0,294.8465,86.94566,124.433,465.26
312.0,292.44202,86.616234,122.674194,462.20984
428.0,290.85342,86.40194,121.505615,460.20123
428.0,290.0684,86.29596,120.9283,459.2085
428.0,289.96167,86.28098,120.85094,459.0724
428.0,289.14288,86.16915,120.25134,458.03442
428.0,290.6454,86.374214,121.35193,459.93884
428.0,289.32877,86.19368,120.389145,458.26837
428.0,290.09146,86.29884,120.945724,459.23718
428.0,290.1122,86.301926,120.960434,459.26398
428.0,292.8647,86.677345,122.97708,462.7523
428.0,292.17627,86.58114,122.477234,461.8753
428.0,291.0707,86.43297,121.662094,460.4793
428.0,289.3715,86.20166,120.41623,458.32675
428.0,289.86688,86.26889,120.77986,458.95392
428.0,288.94492,86.14253,120.105545,457.7843
428.0,290.63928,86.37438,121.34549,459.93307
428.0,289.27008,86.18628,120.34497,458.1952
428.0,291.51157,86.49412,121.98309,461.04004
428.0,289.30954,86.192986,120.37129,458.2478
428.0,292.1217,86.5785,122.42784,461.81555
428.0,290.05695,86.29275,120.92316,459.19073
187.0,247.25983,80.05011,90.3616,404.15805
187.0,247.22934,80.04652,90.338165,404.1205
187.0,247.65744,80.11112,90.63963,404.67523
187.0,246.63492,79.954506,89.92409,403.34576
187.0,247.53464,80.09218,90.55397,404.51532
187.0,246.16763,79.882256,89.598404,402.73688
187.0,244.74521,79.66159,88.60849,400.88193
187.0,247.06252,80.020676,90.221985,403.90305
187.0,251.58824,80.7113,93.39409,409.7824
187.0,247.40552,80.07351,90.46144,404.3496
187.0,253.66585,81.0274,94.85214,412.47955
187.0,253.02553,80.93113,94.40051,411.65054
187.0,252.65805,80.87408,94.14485,411.17126
187.0,251.46535,80.69326,93.30655,409.62415
187.0,253.1872,80.95479,94.51581,411.85858
187.0,252.17477,80.801025,93.80476,410.5448
187.0,251.30603,80.66779,93.19716,409.41492
187.0,252.2059,80.806465,93.825226,410.58658
187.0,252.01889,80.77583,93.69826,410.33954
187.0,254.13995,81.10154,95.18094,413.09897
361.0,301.41092,87.799324,129.32423,473.49762
361.0,301.76657,87.84987,129.58083,473.95233
361.0,300.68774,87.70568,128.7846,472.59088
361.0,302.03928,87.88364,129.78734,474.2912
361.0,301.32025,87.78781,129.25613,473.38437
361.0,301.33716,87.793625,129.26166,473.41266
361.0,303.20807,88.035095,130.65927,475.75687
361.0,301.96866,87.875755,129.73218,474.20514
361.0,301.82074,87.8554,129.62415,474.01733
361.0,304.09955,88.14267,131.3399,476.8592
361.0,302.72174,87.973656,130.29337,475.15012
361.0,302.36884,87.92782,130.0303,474.70737
361.0,300.9227,87.738846,128.95456,472.89084
361.0,299.94733,87.610916,128.22993,471.66473
361.0,301.9633,87.87492,129.72844,474.19812
361.0,301.1054,87.76441,129.08716,473.12366
361.0,301.88507,87.864365,129.67091,474.09924
361.0,301.35843,87.79576,129.27873,473.4381
361.0,301.66528,87.837845,129.5031,473.82745
361.0,300.16248,87.63833,128.39134,471.9336
158.0,256.17764,81.42253,96.58948,415.7658
158.0,255.10287,81.257225,95.838715,414.36703
158.0,255.8425,81.37118,96.35498,415.33002
158.0,253.97006,81.085144,95.04318,412.89694
158.0,255.6352,81.34072,96.20738,415.063
158.0,254.67511,81.192505,95.537796,413.81244
158.0,255.92767,81.38174,96.419464,415.43588
158.0,254.53418,81.17137,95.43829,413.63007
158.0,261.30255,82.18817,100.21373,422.39136
158.0,249.87038,80.4585,92.17171,407.56903
158.0,258.56735,81.78133,98.275955,418.85876
