true,predicted,predicted_std,lower_95CI,upper_95CI
855.2,735.7207,215.24554,313.83942,1157.602
855.2,737.9123,215.8142,314.91647,1160.9081
855.2,714.27875,211.69649,299.35364,1129.2039
855.2,722.2045,213.31676,304.10367,1140.3054
855.2,729.4648,214.19518,309.64224,1149.2874
855.2,684.3049,207.23734,278.1197,1090.49
855.2,762.4821,219.39201,332.47375,1192.4905
855.2,730.7985,214.69539,309.99554,1151.6016
855.2,719.0059,212.27205,302.9527,1135.0591
855.2,680.2772,206.20029,276.12466,1084.4298
755.92,585.83777,189.58127,214.25848,957.41705
755.92,585.6446,189.65884,213.91324,957.376
755.92,589.74164,190.34459,216.66623,962.817
755.92,581.33435,188.77615,211.33307,951.33563
755.92,589.70685,190.32753,216.66489,962.7488
755.92,572.91907,187.3581,205.6972,940.1409
755.92,548.88324,182.8782,190.44196,907.3245
755.92,582.11896,188.99576,211.68726,952.55066
755.92,619.191,195.43729,236.13388,1002.24805
755.92,584.99304,189.52441,213.52518,956.46094
755.92,607.96075,193.31839,229.0567,986.8648
755.92,614.70844,194.62903,233.23553,996.18134
755.92,602.1463,192.18265,225.46829,978.82434
755.92,602.83844,192.52835,225.48288,980.194
755.92,602.93365,192.39813,225.83331,980.034
755.92,620.18304,195.51007,236.9833,1003.3828
755.92,601.18463,192.25505,224.36472,978.0045
755.92,608.98663,193.63446,229.46307,988.5102
755.92,604.1324,192.75156,226.33932,981.9254
755.92,591.59094,190.8824,217.46143,965.72046
633.22,495.643,172.66856,157.21262,834.07336
633.22,493.98474,172.14957,156.5716,831.3979
633.22,487.71906,171.13214,152.30005,823.13806
633.22,493.82138,172.04633,156.61057,831.0322
633.22,495.81555,172.71146,157.30109,834.33
633.22,518.11115,176.82877,171.52676,864.69556
633.22,491.05,171.74469,154.43039,827.66956
633.22,493.48343,171.95586,156.44995,830.5169
633.22,498.99362,173.49278,158.94775,839.0395
633.22,473.58823,168.37834,143.56668,803.60974
633.22,512.6907,176.14258,167.4512,857.9302
633.22,496.64758,172.90741,157.74905,835.54614
633.22,507.91986,175.2388,164.45181,851.38794
633.22,496.3017,172.86528,157.48575,835.1177
633.22,509.34918,175.49385,165.38123,853.31714
633.22,491.3313,171.73125,154.73804,827.92456
633.22,499.8023,173.61162,159.52353,840.08105
633.22,495.32596,172.6744,156.88416,833.76776
633.22,520.89215,177.71455,172.57162,869.21265
633.22,484.62924,170.60466,150.24411,819.0144
800.58,569.5516,186.47395,204.06262,935.0405
800.58,581.9194,188.63354,212.19763,951.6411
800.58,550.1149,182.84656,191.73566,908.4942
800.58,566.2922,185.75742,202.20764,930.3767
800.58,561.3783,184.96448,198.8479,923.9087
