true,predicted,predicted_std,lower_95CI,upper_95CI
135.42,113.19229,57.660515,0.17768097,226.20691
135.42,111.32487,56.821247,-0.044776917,222.69452
135.42,113.17305,57.637283,0.20397186,226.14212
135.42,114.903984,58.40004,0.43990326,229.36807
135.42,113.16385,57.640335,0.18878937,226.13892
135.42,113.8305,57.92156,0.30423737,227.35675
135.42,114.1649,58.094048,0.30056763,228.02924
135.42,120.6611,60.947308,1.2043762,240.11783
135.42,122.17406,61.599846,1.4383545,242.90976
135.42,119.355736,60.368397,1.0336761,237.6778
135.42,121.944984,61.503258,1.3985977,242.49136
135.42,120.12776,60.7099,1.1363525,239.11917
135.42,122.17108,61.612213,1.4111404,242.93103
135.42,120.227684,60.746445,1.16465,239.29071
135.42,122.15674,61.593292,1.4338837,242.8796
135.42,117.9019,59.709995,0.8703079,234.9335
135.42,119.55627,60.465027,1.0448151,238.06772
149.09,116.1341,58.96929,0.5542908,231.71391
149.09,117.119415,59.40972,0.6763611,233.56247
149.09,116.717224,59.220615,0.64481354,232.78964
149.09,116.1857,58.988132,0.56895447,231.80244
149.09,116.6761,59.207542,0.62931824,232.72289
149.09,116.9619,59.338913,0.6576309,233.26617
149.09,115.929825,58.895523,0.4945984,231.36505
149.09,116.85622,59.291397,0.64507294,233.06735
149.09,116.207756,58.996967,0.57369995,231.84181
149.09,116.89991,59.30836,0.6555176,233.1443
149.09,114.60159,58.27197,0.38853455,228.81465
149.09,115.8604,58.841908,0.5302582,231.19054
149.09,113.65988,57.844334,0.2849884,227.03477
149.09,115.60541,58.731354,0.491951,230.71887
149.09,114.29895,58.136196,0.352005,228.2459
149.09,115.223495,58.54966,0.46616364,229.98083
149.09,115.62494,58.74522,0.48430634,230.76556
149.09,115.89157,58.85785,0.5301819,231.25296
149.09,115.73081,58.77761,0.52669525,230.93494
149.09,118.41258,59.99477,0.8228302,236.00233
121.41,115.08585,58.526047,0.37480164,229.7969
121.41,113.47376,57.790543,0.20429993,226.74323
121.41,115.18349,58.57507,0.3763504,229.99063
121.41,112.83674,57.504772,0.12738037,225.5461
121.41,115.13883,58.551025,0.37882233,229.89883
121.41,113.636345,57.860054,0.2306366,227.04205
121.41,114.83241,58.413017,0.3428955,229.32193
121.41,112.60504,57.39832,0.10433197,225.10574
121.41,116.50362,59.169525,0.53134155,232.47589
121.41,115.650085,58.78938,0.42289734,230.87727
121.41,116.777115,59.282574,0.5832672,232.97096
121.41,115.53665,58.731182,0.42353058,230.64978
121.41,116.85566,59.316505,0.5953064,233.11601
121.41,115.74483,58.82003,0.4575653,231.03209
121.41,116.712814,59.254063,0.574852,232.85077
121.41,114.38002,58.19949,0.309021,228.45102
121.41,116.26854,59.05875,0.5133896,232.02368
121.41,115.74696,58.824375,0.45118713,231.04274
121.41,116.73973,59.26466,0.58099365,232.89847
121.41,116.033875,58.94472,0.50222015,231.56552
137.08,114.40772,58.19308,0.3492813,228.46616
137.08,113.726715,57.887238,0.2677307,227.1857
137.08,113.787674,57.91996,0.26454926,227.31079
137.08,113.241135,57.670547,0.20685577,226.27542
137.08,114.206635,58.106155,0.31856537,228.0947
137.08,113.41821,57.744568,0.23886108,226.59756
137.08,113.79306,57.92062,0.26864624,227.31747
137.08,113.76541,57.905376,0.27087402,227.25995
137.08,115.560265,58.725056,0.45915222,230.66138
137.08,115.63109,58.757656,0.4660797,230.7961
137.08,114.326485,58.15838,0.33605957,228.31691
137.08,113.24048,57.676186,0.19515228,226.2858
137.08,113.57174,57.821335,0.24192047,226.90155
137.08,113.075386,57.59959,0.18018341,225.97058
137.08,114.03929,58.031307,0.29792786,227.78065
137.08,113.30321,57.695663,0.21970367,226.38672
137.08,114.47647,58.232944,0.33989716,228.61304
137.08,113.22999,57.670715,0.19538116,226.26459
137.08,114.86055,58.423573,0.3503418,229.37076
137.08,114.27017,58.15336,0.28958893,228.25076
70.77,92.79581,48.102306,-1.4847183,187.07632
70.77,92.50753,47.959713,-1.4935074,186.50858
70.77,93.03951,48.227154,-1.4857101,187.56473
70.77,92.35362,47.880604,-1.492363,186.19962
70.77,92.97334,48.1912,-1.4814148,187.4281
